"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary","Stove Fuel","Oven Fuel","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00014498","SITE_00503","Room_00010415","Stove/Oven","No",2016,,"R60148225","Whirlpool","WFG540H0ES0","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014390","SITE_00504","Room_00010428","Stove/Oven","No",2007,,"14558800LN","Amana","Ags5730bds","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013943","SITE_00505","Room_00010448","Stove/Oven","Yes",2015,,"N/A","Samsung","NE59J3420SS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013944","SITE_00505","Room_00010449","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","No","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014484","SITE_00506","Room_00010468","Stove/Oven","No",,"Unknown","FV7 01742Q","Unknown","P hp960dm2bb","Unknown","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014485","SITE_00506","Room_00010468","Stove/Oven","No",2011,,"FV6120390","General Electric","P t956s r1ss","Unknown","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013945","SITE_00507","Room_00010476","Stove/Oven","No",2012,,"FZ243497R","Hotpoint","R B 790D R2WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013946","SITE_00508","Room_00010490","Stove/Oven","No",2008,,"MR131060","General Electric","JSS16P0W3WH","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00022956","SITE_00509","Room_00010521","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Unknown","Unknown","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013947","SITE_00510","Room_00010534","Stove/Oven","No",2015,,"VF51922044","Kenmore","790.74233311","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013948","SITE_00511","Room_00010546","Stove/Oven","No",2015,,"Tf2 054600","General Electric","J bp82s0h1ss","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013949","SITE_00512","Room_00010559","Stove/Oven","No",1986,,"R63097399","Whirlpool","Wfe540hoeso","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013950","SITE_00513","Room_00010572","Stove/Oven","No",,"Unknown","Unknown","General Electric","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013951","SITE_00513","Room_00010572","Stove/Oven","Yes",1977,,"N/A","Hotpoint","R K966G 02BG","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014470","SITE_00514","Room_00010579","Stove/Oven","No",,"Unknown","R13547134","Whirlpool","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014787","SITE_00515","Room_00010597","Stove/Oven","No",2015,,"R52622504","Whirlpool","WFG530H0ES0","Unknown","Yes","Gas","Gas","No","N/A","Living Room_1","Living Room"
"Appliance_00013952","SITE_00516","Room_00010612","Stove/Oven","No",2006,,"VL2 20756Q","General Electric","Jbp65mok4bs","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013953","SITE_00517","Room_00010618","Stove/Oven","No",2012,,"TZ2 73275Q","General Electric","J BP23D R3WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013954","SITE_00518","Room_00010640","Stove/Oven","No",2014,,"VF41109952","Frigidaire","Fef316bsc","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014761","SITE_00519","Room_00010648","Stove/Oven","No",2016,,"LG269063Q","General Electric","JBS60DK1WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014831","SITE_00520","Room_00010658","Stove/Oven","No",1994,,"FD3610752","Roper","FES310BW","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013955","SITE_00521","Room_00010670","Stove/Oven","No",2010,,"VF04204086","Frigidaire","FGF355CGSG","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013956","SITE_00522","Room_00010680","Stove/Oven","No",1999,,"9901279594","Amana","Arg7302ww","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013957","SITE_00523","Room_00010685","Stove/Oven","No",2013,,"MA162609R","General Electric","R b526 c2ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013958","SITE_00524","Room_00010698","Stove/Oven","No",,"Unknown","VF34469265","Frigidaire","Ffef3048lsm","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013959","SITE_00525","Room_00010701","Stove/Oven","No",2014,,"NF43716088","Frigidaire","Fes300dsb","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013960","SITE_00526","Room_00010713","Stove/Oven","No",2005,,"11519849GP","Maytag","CEL1115AAW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013961","SITE_00527","Room_00010718","Stove/Oven","No",,"Unknown","Unknown","General Electric","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014789","SITE_00528","Room_00010725","Stove/Oven","No",2014,,"VF43820542","Frigidaire","FGF355DSA","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013962","SITE_00529","Room_00010745","Stove/Oven","No",2015,,"HF250649R","General Electric","R b526d h1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013963","SITE_00530","Room_00010755","Stove/Oven","No",,"Unknown","Unknown","Maytag","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013964","SITE_00531","Room_00010771","Stove/Oven","No",,"Unknown","Unknown","Modern Maid","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013965","SITE_00532","Room_00010781","Stove/Oven","No",1998,,"RH2500633","Whirlpool","Sf385pegz","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013966","SITE_00533","Room_00010789","Stove/Oven","No",2016,,"SG226987Q","General Electric","Js250df2ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013967","SITE_00534","Room_00010800","Stove/Oven","No",2009,,"VF91849375","Frigidaire","Fef354gbc","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013968","SITE_00535","Room_00010812","Stove/Oven","No",2007,,"TM147615M","General Electric","SS26 005AD","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013969","SITE_00536","Room_00010822","Stove/Oven","No",2005,,"16583331GR","Jenn Air","JDS8850AAS","No","Yes","Gas","Propane","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013970","SITE_00537","Room_00010850","Stove/Oven","No",2013,,"GA215344P","General Electric","Jgb605det3ww","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013971","SITE_00538","Room_00010862","Stove/Oven","No",2008,,"VF82504097","Frigidaire","FGF367BGWB","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013972","SITE_00539","Room_00010877","Stove/Oven","No",2009,,"NF94225764","Kenmore","79036933900","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013973","SITE_00540","Room_00010894","Stove/Oven","No",2006,,"VF61438682","Sears","790.78772406","No","Yes","Propane","Propane","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013974","SITE_00541","Room_00010899","Stove/Oven","No",,"Unknown","Unknown","Maytag","Unknown","No","Yes","Electric","Electric","No","Stove/Oven: No nameplate","Kitchen_1","Kitchen"
"Appliance_00014762","SITE_00542","Room_00010923","Stove/Oven","No",2010,,"ST247154G","General Electric","JBP78WY4WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013975","SITE_00543","Room_00010937","Stove/Oven","Yes",2015,,"N/A","Samsung","NX58H5600SS","No","Yes","Propane","Propane","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013976","SITE_00544","Room_00010948","Stove/Oven","No",2017,,"AH2 02987Q","General Electric","J BP80S0H2SS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013977","SITE_00545","Room_00010964","Stove/Oven","No",,"Unknown","Unknown","White-Westinghouse","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014239","SITE_00546","Room_00010988","Stove/Oven","No",2007,,"XU0109366","KitchenAid","KEMC308KSS04","No","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013978","SITE_00547","Room_00010994","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Accubake","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013979","SITE_00548","Room_00011009","Stove/Oven","No",2005,,"XS2300953","Whirlpool","RS675PXGQ12","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013980","SITE_00549","Room_00011022","Stove/Oven","No",2015,,"VF51842586","Kenmore","790.74333311","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013981","SITE_00550","Room_00011033","Stove/Oven","No",2015,,"R52025374","Whirlpool","WEG730H0DS0","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014229","SITE_00551","Room_00011038","Stove/Oven","No",,"Unknown","Unknown","Miele","Unknown","No","Yes","Electric","No oven","No","Stove/Oven: Induction","Kitchen_1","Kitchen"
"Appliance_00014230","SITE_00551","Room_00011038","Stove/Oven","No",,"Unknown","Unknown","Dacor","Unknown","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013982","SITE_00552","Room_00011058","Stove/Oven","No",2006,,"RL251163Q","Hotpoint","R 8754 ON6WH","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013983","SITE_00553","Room_00011075","Stove/Oven","No",1993,,"XC3403109","Whirlpool","Rs675pxyq","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013984","SITE_00554","Room_00011080","Stove/Oven","No",2011,,"D13350664","KitchenAid","kebs107sss04","No","Yes","Propane","Electric","No","N/A","Living Room_1","Living Room"
"Appliance_00013985","SITE_00555","Room_00011092","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","No","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013986","SITE_00555","Room_00011092","Stove/Oven","No",2007,,"NF71407412","Kenmore","790.47783403","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013987","SITE_00556","Room_00011118","Stove/Oven","No",2007,,"MM618782Q","General Electric","Jtp55som1ss","No","Yes","Propane","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013988","SITE_00557","Room_00011124","Stove/Oven","No",2016,,"VF63023700","Frigidaire","FEFF3043LSP","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013989","SITE_00558","Room_00011138","Stove/Oven","No",2013,,"VF31790897","Kenmore","790.92202018","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013990","SITE_00559","Room_00011153","Stove/Oven","No",2013,,"HA153402P","General Electric","Jbs27wc2ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013991","SITE_00560","Room_00011161","Stove/Oven","No",2017,,"SH207561G","General Electric","Jbp21gs1wh","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014278","SITE_00561","Room_00011181","Stove/Oven","No",2014,,"VF41356518","Frigidaire","FGGF3054MFG","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014303","SITE_00562","Room_00011197","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Living Room_1","Living Room"
"Appliance_00013992","SITE_00563","Room_00011210","Stove/Oven","No",2007,,"RU4212682","Whirlpool","Rf367lxss","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013993","SITE_00564","Room_00011220","Stove/Oven","No",2007,,"MM2779370","General Electric","* BP77S0M1SS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013994","SITE_00565","Room_00011231","Stove/Oven","No",1992,,"13132519FS","Jenn Air","S136","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013995","SITE_00565","Room_00011231","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013996","SITE_00566","Room_00011249","Stove/Oven","No",,"Unknown","MR174613P","General Electric","J bp27d m1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013997","SITE_00567","Room_00011271","Stove/Oven","No",2010,,"AT2 61916Q","General Electric","J bp23d n1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013998","SITE_00568","Room_00011298","Stove/Oven","No",2003,,"XP5103622","KitchenAid","Kdrp467kss05","No","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013999","SITE_00569","Room_00011304","Stove/Oven","No",2007,,"VF73833854","Kenmore","790.94384700","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014270","SITE_00570","Room_00011336","Stove/Oven","Yes",2006,,"N/A","Frigidaire","Ples389ece","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014000","SITE_00571","Room_00011348","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","Yes","Propane","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014001","SITE_00571","Room_00011348","Stove/Oven","No",2006,,"TL 9309350","General Electric","J KP65 C0D1BC","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014002","SITE_00571","Room_00011354","Stove/Oven","No",2011,,"AV4 00763Q","General Electric","P D900D P2WW","No","Yes","Electric","Electric","No","N/A","Laundry_1","Laundry"
"Appliance_00014003","SITE_00572","Room_00011372","Stove/Oven","No",2014,,"R43410873","Whirlpool","Weg730h0ds0","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014276","SITE_00573","Room_00011387","Stove/Oven","No",,"Unknown","16445548ZZ","Maytag","JDS9860AAW","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014004","SITE_00574","Room_00011407","Stove/Oven","No",2013,,"DA208484Q","General Electric","Jb650ed1es","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014255","SITE_00575","Room_00011426","Stove/Oven","No",2003,,"VF33910888","Kenmore","790.95923301","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014266","SITE_00576","Room_00011443","Stove/Oven","No",,"Unknown","VF33783222","Kenmore","790.94142310","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014267","SITE_00576","Room_00011444","Stove/Oven","No",2015,,"VF45196974","Kenmore","790.74233311","Unknown","No","Gas","Gas","No","N/A","Laundry_1","Laundry"
"Appliance_00014284","SITE_00577","Room_00011458","Stove/Oven","No",,"Unknown","LV222739P","General Electric","Jgbp30wea2ww","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014005","SITE_00578","Room_00011471","Stove/Oven","No",1991,,"117955DZ","Maytag","Cwe402","No","Yes","No Stove","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014006","SITE_00578","Room_00011471","Stove/Oven","No",,"Unknown","Unknown","KitchenAid","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014265","SITE_00579","Room_00011497","Stove/Oven","No",2006,,"GL260388P","General Electric","Jgbp90meh5bc","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014007","SITE_00580","Room_00011499","Stove/Oven","No",2016,,"RG253483P","General Electric","J B255D J2WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014296","SITE_00581","Room_00011509","Stove/Oven","No",2004,,"VF41234303","Sears","790.61752106","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014238","SITE_00582","Room_00011522","Stove/Oven","No",2001,,"12640076ZS","Maytag","MER5730BAB","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014291","SITE_00583","Room_00011530","Stove/Oven","No",2010,,"TT241219Q","General Electric","J SP26BOW3AD","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014290","SITE_00584","Room_00011544","Stove/Oven","No",2015,,"R51812627","KitchenAid","KFGG500ESS0","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014275","SITE_00585","Room_00011556","Stove/Oven","Yes",2016,,"N/A","Samsung","NE59J3420SS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014233","SITE_00587","Room_00011574","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","No","Yes","No Stove","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014234","SITE_00587","Room_00011574","Stove/Oven","No",2013,,"D50505466","Jenn Air","JMW3430WS02","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014289","SITE_00588","Room_00011590","Stove/Oven","No",1994,,"25780773KK","Magic Chef","3888VRV","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014283","SITE_00589","Room_00011601","Stove/Oven","No",2009,,"LS274515Q","General Electric","Jsp34wow1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014008","SITE_00590","Room_00011611","Stove/Oven","No",1993,,"FC3504292","Roper","fep310yw","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014228","SITE_00591","Room_00011622","Stove/Oven","No",2015,,"R50618384","KitchenAid","KGRS202BSS1","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014277","SITE_00592","Room_00011634","Stove/Oven","No",2005,,"VF53343517","Kenmore","790.78673405","No","Yes","Gas","gas","Unknown","N/A","Kitchen_3","Kitchen"
"Appliance_00014240","SITE_00593","Room_00011655","Stove/Oven","No",2014,,"AD501866G","General Electric","J KS06G0J4BG","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014236","SITE_00594","Room_00011657","Stove/Oven","No",2014,,"HD608222G","General Electric","JKP38G0J6BG","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014237","SITE_00594","Room_00011657","Stove/Oven","No",,"Unknown","Unknown","Unknown","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014248","SITE_00595","Room_00011671","Stove/Oven","No",2006,,"AL2 89980Q","General Electric","J bp81s0k1ss","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014304","SITE_00596","Room_00011681","Stove/Oven","No",,"Unknown","Unknown","Tappan","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014292","SITE_00597","Room_00011696","Stove/Oven","No",2008,,"XW2410634","KitchenAid","Kebk2765wh00","Unknown","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
